Palabra,Conteo
ofrecer,102
asistencia,640
consular,126
requieran,20
xiv,21
reinserción,86
migrantes,564
retorno,83
repatriación,83
508,14
510,16
multisectorial,14
diseño,420
implementación,917
migratoria,164
511,14
solicitantes,41
refugio,26
refugiadas,13
beneficiarias,98
complementaria,81
514,20
apéndice,12
indicadores,775
517,17
519,18
planeación,696
520,15
521,9
524,20
525,13
526,10
528,10
529,13
533,14
535,14
537,13
sancionar,86
erradicar,86
trata,278
539,9
540,14
543,13
545,17
xv,22
547,13
549,8
551,12
552,8
555,12
558,15
559,7
561,11
juventud,63
563,8
prestación,192
infantil,370
564,11
565,13
567,19
agrario,151
territorial,261
570,12
572,10
574,10
575,11
576,7
intercultural,167
579,14
arte,138
580,19
582,9
xvi,16
583,10
586,13
587,9
previsión,107
588,7
590,12
591,11
592,7
593,11
594,9
hídrico,27
597,10
consumo,354
598,13
600,57
forestal,363
602,11
605,9
innovador,54
609,14
611,12
615,13
617,8
energías,148
renovables,125
618,7
alimentario,47
620,21
xvii,10
agroindustria,25
621,13
concurrente,16
624,14
626,9
627,12
exteriores,227
628,14
631,8
migración,298
634,14
siglas,170
abreviaturas,9
637,13
xxi,90
dispuesto,49
entrego,1
pnd,333
documento,147
avances,542
alcanzados,104
ejecutivo,291
31,1091
establecidos,127
sectoriales,103
especiales,199
derivan,33
considerando,118
estructura,153
ejercer,53
gobernar,2
alineado,9
comenzado,4
reducirse,2
índices,105
delictivos,24
observan,9
narcotráfico,49
función,211
vigencia,127
aplicada,47
cerrar,15
brechas,47
desigualdad,62
dividen,3
transformó,10
prospera,194
incorporando,22
dependencia,70
avanzó,253
consolidación,258
comienza,1
edificar,5
desarrolle,9
fomente,19
haga,17
dignas,41
alfabetización,84
focalizadas,10
intensificó,14
orientadas,154
caracterice,1
acelerado,10
desigualdades,21
crezcamos,12
proagro,19
progan,22
propesca,12
preponderante,3
aplicación,572
establecen,124
sólidas,14
xxii,14
orientada,63
posicionar,38
sobresalen,76
difundir,106
conclusión,132
protocolo,217
adicional,103
inserción,68
puntual,24
esos,36
firme,24
rendición,104
presentaron,237
máximo,107
i,237
eliminen,6
impiden,6
propicien,21
ii,376
desempeño,404
normatividad,174
trámites,449
gubernamentales,231
rendir,3
clara,23
oportuna,203
iii,243
altos,67
sostenidos,1
mexicanas,409
legislativas,14
aprobadas,86
requieren,85
simultáneas,4
académico,177
gubernamental,136
logren,7
competitivas,31
ganen,3
acelerada,6
sostenida,22
democratización,20
implica,54
aumentos,25
beneficien,9
brinden,12
desarrollarse,11
comité,411
cnp,27
orientado,65
concretos,17
fortaleza,19
deriva,12
32,645
mayo,953
instalaron,97
comisiones,155
realizaron,1859
diagnósticos,91
requerimientos,88
necesarios,94
soluciones,119
acorde,53
características,159
particulares,126
apoyados,134
expertos,139
armonizar,31
establecida,122
llevó,951
ordinaria,108
derivado,390
propuestas,201
stps,86
ejes,97
subcomités,12
fueron,1657
creados,23
pymes,52
iv,115
certificación,466
v,56
incentivos,188
17,584
integrado,120
21,506
secretario,161
hacienda,234
quien,71
preside,8
secretarios,56
director,57
sindicales,6
representante,31
institución,180
eliminar,100
adiestramiento,106
vínculo,15
equilibrado,16
conjunto,397
funcionamiento,214
favorezca,25
ocupación,125
enoe,21
cargo,274
estadística,211
geografía,138
inegi,360
observó,76
trimestre,332
informalidad,33
til,13
redujo,80
significó,185
informal,11
disminuyó,122
409,11
aumentó,105
310,21
mencionar,53
registraron,367
trimestres,18
consecutivos,4
mostró,54
tendencias,33
decrecientes,3
confirma,5
bajos,104
últimos,120
promovió,260
estén,32
colectivos,56
depositados,6
junta,53
conciliación,123
arbitraje,36
revisiones,54
salariales,28
contractuales,58
incluyeron,69
bonos,112
involucrados,71
peciti,10
reunión,614
coordinen,6
índice,1014
reporta,92
numeral,12
publicó,465
oficial,479
dof,682
realizan,209
formar,54
altamente,35
calificado,13
conacyt,224
estima,201
experimental,41
gide,41
observado,144
equivalente,191
fne,29
mipymes,176
planificado,8
sistemático,11
emprendimiento,60
innovadora,12
obtiene,67
realiza,177
bienal,198
dato,118
duro,2
obtendrá,9
realizará,30
2016,7185
indicador,1186
mediados,15
2017,3890
variación,433
calculó,163
implícito,30
considerada,14
corresponden,288
privadas,193
lucrativas,4
fusión,61
pyme,26
trajo,1
conformación,93
solo,108
informático,28
sola,41
muestre,1
uniformes,12
directivo,28
sustente,5
crecientemente,3
ubicadas,119
implementó,237
registro,821
otorgamiento,198
instancias,288
estrechar,30
recibió,232
solicitudes,406
convocatorias,146
emitidas,101
mostrando,11
recibidas,58
subsecretaría,39
cofemer,47
inadem,66
contribuyó,167
negocios,315
simplificación,98
administrativa,141
convocatoria,273
aprobaron,205
logísticos,33
interna,127
impulsó,322
expansión,103
modernización,553
regulatorio,84
rige,17
comenzaron,11
tren,70
toluca,81
guadalajara,170
ecovía,10
monterrey,125
línea,1399
metro,62
inauguró,58
patio,12
durango,711
noviembre,954
concluyeron,317
28,487
publicaron,248
operación,1454
vigentes,182
interconexiones,11
ferroviarias,14
dicha,249
abril,814
inauguraron,27
convivencia,173
juárez,173
tipo,534
delicias,5
entidad,248
ambicioso,6
rehabilitación,406
mantenimiento,369
vías,78
chiapas,1054
mayab,16
concluyó,471
puente,120
libramiento,161
realizada,165
complementó,7
aunado,35
cierre,640
celaya,24
manzanillo,95
interconexión,91
ferroviaria,60
plataformas,87
multimodales,2
conviertan,8
clase,54
completaron,7
prácticamente,31
carretera,252
prepararlos,3
empezará,2
ver,27
resultado,574
aeroportuaria,52
destaca,365
definición,111
aeropuerto,209
implicará,6
aproximada,56
175,37
concluido,34
contará,33
pistas,28
transportar,16
potenciará,2
agilizará,6
pasaje,15
ayudará,8
palenque,21
iniciaron,228
chetumal,45
quintana,687
roo,692
operacional,29
aviación,88
reordenamiento,26
horarios,12
despegue,4
aterrizaje,10
vuelos,35
aicm,35
asociados,115
congestión,5
tránsito,197
aéreo,168
entró,122
portal,213
navegación,88
seneam,8
llenado,9
vuelo,67
tripulantes,11
aeronaves,85
cumplan,41
ágil,45
moderna,19
segura,95
6,543
resto,116
potenciar,58
intercambios,60
consumidores,96
modificaciones,112
convenio,502
aéreos,91
negociadas,6
acordadas,4
aeronáuticas,5
ambos,283
cuota,42
inteligentes,39
agilizar,66
movimiento,100
físicos,28
autopista,161
acapulco,106
92,74
cárdenas,109
85,127
realizó,1528
contratación,174
efectuaron,218
televisores,31
digitales,211
cuya,112
suficiencia,17
provino,6
fideicomiso,151
ejercieron,165
cuales,2148
procedimiento,214
adjudicó,17
606,15
iva,48
uno,542
penetración,52
banda,136
ancha,93
impacto,546
booz,1
company,6
utilizado,47
banco,358
relacionado,29
ejecutó,27
contribuirán,17
robustecimiento,6
troncal,29
fibra,42
óptica,36
licitación,131
desarrollará,7
esquema,428
contempla,124
98,67
despliegue,70
concluya,15
beneficiando,74
zonas,739
urbanas,98
conectado,80
televisión,175
terrestre,146
tdt,31
respecta,56
norma,226
peso,96
dimensiones,40
máximas,15
circular,19
vehículos,395
autotransporte,97
transitan,23
generales,300
jurisdicción,57
recoge,3
recomendaciones,294
panel,25
multidisciplinario,12
celebró,158
ocasiones,38
entrará,17
vigor,196
12,748
agentes,206
promulgó,14
permiten,124
industrial,343
hidrocarburos,289
consideran,90
transmisión,312
distribución,499
realicen,59
estricta,7
separación,18
abierto,179
24,518
reglamentos,61
relacionados,302
puede,200
trabajar,61
transparentes,5
estables,8
principios,209
obligatorios,4
marca,87
óptimo,53
explotación,75
colaborará,1
intensidad,35
baja,1400
7,444
sustitución,109
ineficientes,14
eficientes,77
refrigeración,20
aire,129
acondicionado,13
iluminación,18
37,161
subestaciones,66
motor,30
obtuvo,192
benefició,321
firmó,192
cartas,32
intención,55
operan,105
fortaleció,256
estatal,403
potenciaron,3
impactos,57
atendió,407
soporte,51
creciente,36
tecnificaron,5
agrícolas,164
riego,132
paquetes,80
tecnológicos,179
pecuarios,23
vieron,14
beneficiados,156
ganado,52
intensa,11
labor,55
componente,300
extensión,50
ceip,6
columna,5
vertebral,3
contribuye,160
mentalidad,1
incursionar,3
técnicas,199
cuyo,262
profesionales,216
agropecuarias,35
extensionismo,21
específico,103
veracruz,1078
750,20
piiex,8
extranjeras,97
agropecuaria,44
aproximadamente,126
alta,486
turísticas,98
informar,42
innovadores,45
otorgaron,518
asesorías,125
xapontic,1
taro,1
gourmet,3
oaxaca,968
respectivamente,422
optimizar,84
mercadotecnia,4
tareas,72
facilitación,68
mantuvo,117
contacto,65
bancomext,45
snc,22
nafin,73
misma,182
finalidad,549
bansefi,47
gratificado,2
otorgar,133
gratificaciones,2
egresados,105
ies,18
fungir,5
prestadores,104
marginados,1
trató,6
complementar,29
académica,131
8,414
tal,90
firmada,6
intercambio,380
metodologías,32
viables,15
efecto,385
obtener,182
ambientales,232
socioeconómicos,6
asesoró,16
ecoturísticos,5
certificado,85
ecoturismo,10
requisitos,142
especificaciones,110
posicionamiento,39
hidalgo,828
ecoturísticas,2
sian,8
ka,8
an,15
influencia,41
dio,407
comunitarios,223
óptimos,12
estándares,233
organismo,123
semarnat,203
brindó,229
naturaleza,69
maya,96
logrando,79
obteniendo,22
analizar,84
gastos,173
induzcan,6
propuso,34
inducir,7
rif,78
brinda,102
fines,117
tributarios,44
físicas,158
anuales,147
tributar,4
incluye,388
descuentos,28
iniciales,10
pago,378
impuestos,65
autoridad,155
inician,3
decrecen,1
gradualmente,5
contribuyentes,129
quedar,12
insertados,1
estímulos,102
equivalentes,108
impuesto,112
ieps,42
contemplan,27
mecanismo,341
opcional,5
simplificado,7
calcular,19
estímulo,62
reduce,27
según,71
tributando,3
contribuyente,25
rebasen,4
participantes,389
otorgó,411
cuotas,84
imss,578
aportaciones,211
infonavit,93
registrados,188
consiste,73
subsidio,90
cálculo,158
limita,5
salario,97
mínimo,134
vigente,118
escalonado,4
decreciente,7
duración,52
máxima,50
precepto,2
ciudadanas,56
resolver,50
problemas,128
apf,432
ubique,5
pone,17
reorientar,12
aquellas,65
positivos,33
asuntos,243
utilizando,74
herramienta,173
tic,59
pgcm,19
autorizó,108
fortalecerlo,2
guardar,2
consistencia,7
establecidas,104
austeridad,21
61,119
lfprh,25
publicadas,94
relativos,65
respectivos,51
formalizados,4
suscritas,8
publicado,238
informaron,3
asumidos,12
informes,84
publican,10
trimestralmente,10
personales,245
reflejó,37
ptp,23
interesados,41
consultar,70
conforme,233
abiertos,105
versión,89
provee,24
acerca,55
presupuestación,10
pp,50
didáctica,21
debido,447
publicación,211
lenguaje,77
aspectos,141
presupuestos,10
pef,87
formato,91
partidas,10
presupuestarias,24
sed,36
matrices,17
mir,32
evaluaciones,206
externas,43
realizadas,470
aplicaciones,46
interactivas,13
facilitaron,8
consulta,333
plataforma,471
localizar,6
mapa,25
interactivo,11
incluir,61
cuenten,75
posibilita,19
dé,12
conozca,9
ubicarla,1
geográficamente,6
ramo,66
provisiones,6
económicas,246
asignado,53
federativa,138
municipio,188
localización,57
permite,531
conocer,383
interactiva,8
susceptibles,50
beneficiadas,96
encuentran,572
elaborado,50
sep,209
censo,53
observar,39
fotos,3
ubicación,68
geográfica,88
mejoran,16
guerrero,1048
contiene,83
estimada,107
llevarlo,2
participante,11
transcurso,32
cercana,23
basada,78
contribuyen,113
contexto,191
encuentra,251
ubicarse,20
valoradas,1
ipa,8
puntos,540
ibp,1
budget,3
partnership,8
porcentuales,271
calificación,109
igda,4
pasando,20
fundación,50
rankings,1
mide,429
cantidad,193
vigilancia,399
palabras,6
open,14
knowledge,6
foundation,11
permitió,410
posicionarse,4
97,86
analizados,12
principalmente,396
obtención,107
valoración,74
coloca,20
comparte,10
febrero,572
promulgación,33
reforman,103
adicionan,99
disposiciones,402
ifai,17
autónomo,32
especializado,107
posesión,38
sujetos,140
establezca,15
6o,45
representó,477
democráticos,13
resoluciones,162
emita,12
vinculatorias,1
definitivas,12
inatacables,1
obligados,45
dotó,16
convertirlo,2
órgano,129
forme,2
alguno,34
poderes,77
fideicomisos,62
fondos,287
persona,115
moral,17
sindicatos,18
ejerzan,20
actos,211
jurisdiccionales,11
correspondan,15
interpongan,1
especializados,127
osc,128
nombramientos,15
comisionados,10
integran,140
formen,2
morales,76
ingresaron,54
peticiones,26
electrónica,168
canalizados,49
issste,418
consultas,256
obligaciones,192
consultado,16
lftaipg,8
relacionó,1
directorio,32
relativo,73
concesiones,64
permisos,103
autorizaciones,59
otorgadas,92
participaron,513
cursos,609
presenciales,37
distancia,207
llevaron,725
debate,32
tema,218
autorregulación,12
tratamiento,352
lfpdppp,18
avisos,45
privacidad,14
elaborados,32
informarles,2
utilizarán,9
quiénes,6
cuáles,9
tabla,9
equivalencia,10
funcional,37
reglamento,152
encargados,36
referencia,178
material,190
organización,695
cumplimento,5
29,493
parámetros,36
página,143
manual,102
explica,28
cómo,46
16,648
despachos,9
cobranza,18
guía,129
extrajudicial,2
elaborada,7
usuarios,479
condusef,16
web,140
denuncias,185
cabe,169
señalar,70
recibieron,345
resolvieron,41
partes,102
sustanciados,1
casos,572
sujetaron,2
dicho,384
alternativo,10
solución,168
controversias,93
conciliatorio,8
verificación,184
159,29
72,87
expedientes,134
orientación,226
tratarse,13
competente,19
asunto,17
correspondieron,184
preliminar,94
recondujeron,1
imposición,12
sanciones,106
previstas,37
42,143
comparado,65
verificados,8
26,545
masivos,28
restante,69
correspondió,51
correos,25
almacenamiento,136
impusieron,20
multas,34
18,728
conducta,33
infringieron,2
cas,1
canales,69
resaltó,5
módulos,171
itinerantes,23
ferias,98
libro,101
ciudades,273
pachuca,38
auditoría,64
asf,7
bm,18
inap,3
sfp,72
cuarta,62
edición,214
premio,99
dieron,84
semana,182
vieja,2
casona,1
xicoténcatl,13
antigua,16
sede,117
archivos,41
analizó,19
presentadas,83
generadas,27
formuladas,11
funcionarios,233
seminario,110
sensibilizar,45
contó,404
349,17
asistentes,128
94,73
talleres,437
promovieron,76
difundieron,36
seminarios,72
dedicados,18
redes,321
formadores,26
cámaras,81
aviso,34
acceder,85
rectificar,1
cancelar,3
terceros,33
oponerse,1
asistieron,114
833,3
bancos,77
automotriz,96
distribuidores,18
automotores,32
confederación,37
patronal,12
coparmex,5
df,3
jurídicos,142
americanos,80
oea,49
convocó,30
concurso,158
cortometrajes,19
tu,144
serán,84
premiados,1
encuentro,169
9a,9
13,628
suscribió,115
electrónico,153
combate,238
impulsará,10
